X,Y
1.1275897026062E+01,5.54866981506348E+00
1.09460706710815E+01,3.61709928512573E+00
3.59201693534851E+00,5.94822108745575E-01
9.86106300354004E+00,6.77970588207245E-01
1.07267408370972E+01,5.20022249221802E+00
9.81925106048584E+00,2.59282469749451E+00
6.39016389846802E+00,1.13872063159943E+00
1.09661560058594E+01,3.12363147735596E+00
6.17672681808472E+00,2.32535719871521E-01
7.61693572998047E+00,8.90046000480652E-01
6.65918636322021E+00,2.45883178710938E+00
1.12114429473877E+01,3.52443838119507E+00
1.06425313949585E+01,1.2929630279541E+00
8.25109100341797E+00,2.3751904964447E+00
1.18592462539673E+01,4.84836387634277E+00
1.01231317520142E+01,2.46253728866577E+00
8.23504543304443E+00,1.17046093940735E+00
1.14101572036743E+01,4.38354921340942E+00
9.45838451385498E+00,2.23955845832825E+00
7.98412084579468E+00,1.77554741501808E-01
8.89327144622803E+00,2.06477427482605E+00
9.73671817779541E+00,2.76150512695313E+00
9.5613374710083E+00,2.05351734161377E+00
8.01531219482422E+00,7.77013659477234E-01
9.43558216094971E+00,1.97809624671936E+00
6.9341197013855E+00,1.90764343738556E+00
8.41864967346191E+00,9.43534433841705E-01
1.16364135742188E+01,2.19166541099548E+00
1.2295786857605E+01,5.78594589233398E+00
1.23947916030884E+01,3.29644727706909E+00
1.18844909667969E+01,5.02633666992188E+00
1.12314701080322E+01,3.79970574378967E+00
9.03240299224854E+00,3.36744141578674E+00
8.6511926651001E+00,1.32265198230743E+00
8.8782262802124E+00,2.59081554412842E+00
6.30713891983032E+00,1.41480267047882E+00
1.55605590343475E+00,4.68352270126343E+00
8.09040355682373E+00,1.89499795436859E+00
1.24771490097046E+01,4.28581857681274E+00
1.01301641464233E+01,2.77565145492554E+00
5.19552564620972E+00,7.74390280246735E-01
1.04361991882324E+01,1.51619803905487E+00
1.00201721191406E+01,1.0797370672226E+00
8.09146022796631E+00,1.49883103370667E+00
4.86454582214355E+00,2.19371747970581E+00
9.45757675170898E+00,4.33378744125366E+00
-1.83872401714325E+00,1.53561985492706E+00
1.05773611068726E+01,4.89889287948608E+00
1.26811323165894E+01,6.43059682846069E+00
9.22090339660645E+00,2.52186989784241E+00
6.95241498947144E+00,1.14165055751801E+00
9.79788112640381E+00,3.68910646438599E+00
9.15236377716064E+00,5.11947572231293E-01
8.79708480834961E+00,3.22647881507874E+00
1.18276376724243E+01,5.47596979141235E+00
1.00304460525513E+01,4.53448104858398E+00
7.77118539810181E+00,6.5161520242691E-01
1.09686670303345E+01,1.69334971904755E+00
1.0170539855957E+01,3.84666419029236E+00
1.13279409408569E+01,3.19389533996582E+00
7.33412885665894E+00,1.27291989326477E+00
1.19851016998291E+01,5.07745122909546E+00
1.056374168396E+01,2.50124096870422E+00
9.17494106292725E+00,1.12657153606415E+00
1.2356969833374E+01,5.44338607788086E+00
6.7165904045105E+00,1.86317527294159E+00
1.24137954711914E+01,6.07187509536743E+00
1.23334760665894E+01,4.1679196357727E+00
1.01278858184814E+01,2.75015449523926E+00
9.02585601806641E+00,2.89715313911438E+00
8.56423854827881E+00,1.8766313791275E+00
7.15183782577515E+00,2.69418048858643E+00
1.25831642150879E+01,5.48192977905273E+00
9.29449844360352E+00,1.90197849273682E+00
1.20972166061401E+01,5.83588457107544E+00
8.08100414276123E+00,8.30953180789948E-01
1.13793439865112E+01,3.38052821159363E+00
9.10485649108887E+00,1.11662149429321E+00
1.10917587280273E+01,3.53455924987793E+00
3.73353219032288E+00,1.70501494407654E+00
1.2048810005188E+01,3.90136575698853E+00
1.0327657699585E+01,4.69457626342773E+00
1.22434387207031E+01,5.98083162307739E+00
9.61179542541504E+00,2.89436101913452E+00
6.29266834259033E+00,3.00584107637405E-01
1.0093581199646E+01,4.64071130752563E+00
7.92822074890137E+00,2.19662976264954E+00
8.2579870223999E+00,8.76046657562256E-01
2.43820309638977E+00,3.06436109542847E+00
1.22661647796631E+01,4.40591907501221E+00
1.21550579071045E+01,5.4586968421936E+00
7.94377136230469E+00,1.40565299987793E+00
9.06591415405273E+00,1.47056722640991E+00
9.69506740570068E+00,4.20875072479248E+00
1.20343017578125E+01,4.665696144104E+00
1.24759159088135E+01,4.00570440292358E+00
2.94113659858704E+00,1.62936055660248E+00
7.94000625610352E+00,2.69112706184387E+00
1.21084003448486E+01,6.40059852600098E+00
9.9030590057373E+00,2.97016286849976E+00
9.41502094268799E+00,6.19305431842804E-01
9.1873722076416E+00,1.22850108146667E+00
1.23544187545776E+01,3.45228147506714E+00
5.23518753051758E+00,2.19574618339539E+00
1.15806274414063E+01,4.38701009750366E+00
7.57987213134766E+00,1.36733520030975E+00
7.53317880630493E+00,6.15288615226746E-01
1.10493583679199E+01,5.55399084091187E+00
3.40153765678406E+00,1.36449909210205E+00
1.00692405700684E+01,1.0181999206543E+00
6.98435640335083E+00,1.85719323158264E+00
8.49310493469238E+00,3.38954520225525E+00
1.09997262954712E+01,2.62078356742859E+00
1.16393051147461E+01,5.87102317810059E+00
1.18676385879517E+01,3.17831659317017E+00
1.17102737426758E+01,4.42631578445435E+00
1.21930332183838E+01,3.31899333000183E+00
7.30089807510376E+00,1.17696809768677E+00
5.75793981552124E+00,1.67372679710388E+00
1.03135805130005E+01,2.29525518417358E+00
6.74447154998779E+00,1.79195392131805E+00
1.24107398986816E+01,5.39577627182007E+00
-5.76400980353355E-02,2.73268628120422E+00
5.95878458023071E+00,2.10428565740585E-01
5.23432493209839E+00,6.37959480285645E-01
8.57924556732178E+00,2.57837557792664E+00
7.3460898399353E+00,1.26152217388153E+00
9.5535249710083E+00,3.10207676887512E+00
1.1876745223999E+01,5.1896824836731E+00
1.13123693466187E+01,5.36581563949585E+00
1.26155099868774E+01,4.98812627792358E+00
3.63608193397522E+00,1.7623336315155E+00
1.04449977874756E+01,2.32098150253296E+00
7.64956712722778E+00,1.00784611701965E+00
7.41073179244995E+00,2.4785795211792E+00
1.04626960754395E+01,4.70639181137085E+00
7.74728345870972E+00,1.33424580097198E+00
9.23684692382813E+00,2.44650149345398E+00
1.23221216201782E+01,5.08151292800903E+00
2.19170880317688E+00,3.24077200889587E+00
7.03843641281128E+00,9.75403428077698E-01
1.04960870742798E+01,2.34947943687439E+00
9.74161911010742E+00,2.64079284667969E+00
1.1266565322876E+00,3.58136534690857E+00
8.65098667144775E+00,1.82352542877197E+00
6.89441156387329E+00,-2.43398528546095E-02
8.07007503509521E+00,2.43456172943115E+00
8.44886493682861E+00,1.15583574771881E+00
8.62728881835938E+00,7.16881811618805E-01
1.26953601837158E+01,4.59370613098145E+00
9.12991714477539E+00,3.06129837036133E+00
1.04985628128052E+01,1.40680873394012E+00
1.06816749572754E+01,3.53098726272583E+00
9.89399242401123E+00,3.72716188430786E+00
9.85850811004639E+00,4.6133246421814E+00
9.16223239898682E+00,3.94926810264587E+00
6.36419582366943E+00,2.26995758712292E-02
1.2467604637146E+01,4.45298051834106E+00
8.24630546569824E+00,1.79127776622772E+00
1.08374547958374E+01,3.20976281166077E+00
9.48523235321045E+00,3.70185494422913E+00
1.17633047103882E+01,5.97829866409302E+00
1.39803856611252E-01,3.03557586669922E+00
6.11649942398071E+00,6.84624910354614E-01
6.00187206268311E+00,4.61133033037186E-01
5.71293544769287E+00,2.44794994592667E-01
9.83027076721191E+00,2.67673802375793E+00
9.56144523620605E+00,2.5228545665741E+00
3.98294591903687E+00,1.63120853900909E+00
1.23478603363037E+01,4.90632247924805E+00
7.56442975997925E+00,1.75175297260284E+00
1.09584074020386E+01,5.40613651275635E+00
9.49330902099609E+00,1.17864799499512E+00
9.46263670921326E-01,1.4802166223526E+00
1.00963077545166E+01,2.33377432823181E+00
1.26875410079956E+01,3.85709190368652E+00
1.10874500274658E+01,4.35263299942017E+00
7.37523746490479E+00,1.39281940460205E+00
9.18509006500244E+00,3.42878007888794E+00
8.73424530029297E+00,1.61337780952454E+00
1.20764751434326E+01,3.37678098678589E+00
7.23378610610962E+00,2.35179972648621E+00
7.02806663513184E+00,2.40694212913513E+00
5.58888387680054E+00,3.09695601463318E-01
7.21668100357056E+00,1.93005120754242E+00
8.29352569580078E+00,1.4298540353775E+00
8.13245964050293E+00,1.65433943271637E+00
1.20659952163696E+01,4.40702629089355E+00
6.69649982452393E+00,1.97230994701385E+00
7.90521621704102E+00,1.0671808719635E+00
7.34023714065552E+00,2.13740539550781E+00
1.21206111907959E+01,5.83216571807861E+00
6.36694574356079E+00,1.69339692592621E+00
1.14618377685547E+01,4.83839559555054E+00
8.95993614196777E+00,2.29431200027466E+00
1.02980442047119E+01,1.63277506828308E+00
9.65349674224854E+00,1.45602679252625E+00
7.633544921875E+00,2.07296371459961E+00
1.1040020942688E+01,3.59528160095215E+00
4.98360538482666E+00,9.6900063753128E-01
9.57488441467285E+00,8.2590389251709E-01
6.64843893051147E+00,1.77229988574982E+00
7.25983715057373E+00,1.66997492313385E+00
9.87490844726563E+00,2.06457424163818E+00
9.39736270904541E+00,2.3158848285675E+00
8.77168369293213E+00,2.52961587905884E+00
1.0588191986084E+01,2.81836414337158E+00
8.41714763641357E+00,2.16752433776855E+00
8.39763832092285E+00,2.42367768287659E+00
1.17367315292358E+01,4.01171064376831E+00
9.86775588989258E+00,9.28081274032593E-01
1.16103963851929E+01,2.51980972290039E+00
9.53046131134033E+00,5.82406640052795E-01
8.5283203125E+00,3.06148505210876E+00
1.02833690643311E+01,3.0548791885376E+00
1.10815620422363E+01,5.02551984786987E+00
4.6966118812561E+00,1.11980533599854E+00
1.43469130992889E+00,2.15564799308777E+00
5.94701433181763E+00,1.23338568210602E+00
1.22966537475586E+01,4.39174604415894E+00
6.51649522781372E+00,1.71443510055542E+00
7.36435031890869E+00,2.53241491317749E+00
5.97771072387695E+00,1.31663131713867E+00
1.0730110168457E+01,1.80156326293945E+00
6.68793630599976E+00,1.50032186508179E+00
1.26476550102234E+00,4.49532127380371E+00
1.24501876831055E+01,4.02166748046875E+00
7.57092761993408E+00,2.25866794586182E+00
5.40476083755493E+00,1.4924134016037E+00
1.11814842224121E+01,3.90973567962646E+00
5.3503794670105E+00,6.94934964179993E-01
8.8726692199707E+00,2.35613608360291E+00
1.71855854988098E+00,5.26251792907715E+00
1.2024661064148E+01,6.40704011917114E+00
8.3717155456543E+00,1.32256853580475E+00
7.25809574127197E+00,8.72316658496857E-02
9.03336906433105E+00,1.32536089420319E+00
8.43183994293213E+00,2.33325886726379E+00
1.20708494186401E+01,3.62222599983215E+00
9.34097003936768E+00,1.66082859039307E+00
1.08141899108887E+01,2.77681398391724E+00
1.13747711181641E+01,4.00217342376709E+00
1.07808122634888E+01,2.06007099151611E+00
9.82955551147461E+00,9.82431173324585E-01
1.22328729629517E+01,4.09590101242065E+00
1.09639310836792E+01,4.29800319671631E+00
1.13248023986816E+01,4.46889114379883E+00
1.1511134147644E+01,2.2521550655365E+00
6.75280046463013E+00,7.0494282245636E-01
9.15980529785156E+00,3.69428300857544E+00
1.17087926864624E+01,2.34352588653564E+00
9.3361349105835E+00,2.05531334877014E+00
1.03460931777954E+01,1.01430833339691E+00
8.88122749328613E+00,2.27286267280579E+00
7.08076000213623E+00,1.40034735202789E+00
8.30384159088135E+00,2.43124866485596E+00
9.1571626663208E+00,4.00642824172974E+00
1.27644720077515E+01,6.32266998291016E+00
6.56839847564697E+00,2.63373285531998E-01
9.23348617553711E+00,3.59162616729736E+00
1.1998743057251E+01,3.52185535430908E+00
1.2181510925293E+01,3.50397491455078E+00
9.26443481445313E+00,4.13355398178101E+00
6.18367147445679E+00,1.10411322116852E+00
7.19092130661011E+00,2.12345457077026E+00
9.78747844696045E+00,3.29211711883545E+00
1.00706663131714E+01,4.21018123626709E+00
1.18781003952026E+01,3.47077655792236E+00
1.25043001174927E+01,5.74337863922119E+00
1.23338632583618E+01,3.27326774597168E+00
9.86598014831543E+00,2.06361937522888E+00
1.10672369003296E+01,4.56218385696411E+00
1.13029012680054E+01,4.27730369567871E+00
8.08740615844727E+00,1.13950222730637E-01
1.29590284824371E+00,1.632768034935E+00
7.04080200195313E+00,2.45932626724243E+00
1.18395471572876E+01,5.04640531539917E+00
1.27019023895264E+01,5.06925964355469E+00
1.06189861297607E+01,1.25940299034119E+00
9.23077011108398E+00,3.26535987854004E+00
1.03829536437988E+01,4.43465375900269E+00
6.0597972869873E+00,1.11631417274475E+00
1.1962776184082E+01,5.9584698677063E+00
3.80980253219604E+00,1.54856503009796E+00
-6.00856900215149E-01,2.9616756439209E+00
1.03411254882813E+01,4.70995759963989E+00
1.22044830322266E+01,3.06731867790222E+00
9.96541404724121E+00,4.51172304153442E+00
1.28874835968018E+01,5.56804037094116E+00
1.22005348205566E+01,5.2455849647522E+00
1.19871006011963E+01,3.52755260467529E+00
1.1799355506897E+01,4.66458082199097E+00
8.86254787445068E+00,1.10598838329315E+00
7.24459409713745E+00,5.52277386188507E-01
1.76425719261169E+00,4.71517276763916E+00
7.8620662689209E+00,8.1361049413681E-01
1.09382982254028E+01,3.21117806434631E+00
1.2441478729248E+01,6.08035850524902E+00
1.20117321014404E+01,4.5627007484436E+00
1.07022638320923E+01,3.52681303024292E+00
9.80912208557129E+00,6.55963063240051E-01
9.61554050445557E+00,2.3618528842926E+00
1.1641658782959E+01,3.87615776062012E+00
1.04492197036743E+01,4.49915981292725E+00
3.9974582195282E+00,1.38704895973206E+00
9.2092456817627E+00,2.1988353729248E+00
1.02475147247314E+01,3.82043027877808E+00
1.280198097229E+01,4.49329614639282E+00
1.00980243682861E+01,1.37179279327393E+00
9.49107456207275E+00,1.83150064945221E+00
1.11006898880005E+01,4.18911123275757E+00
1.24176654815674E+01,4.09161567687988E+00
1.00541095733643E+01,1.95657670497894E+00
7.14556360244751E+00,1.50027081370354E-01
1.25779647827148E+01,4.74910879135132E+00
1.21251049041748E+01,3.78131675720215E+00
8.41409111022949E+00,1.72825193405151E+00
8.9905424118042E+00,1.12423729896545E+00
1.06769161224365E+01,4.4182653427124E+00
1.10246429443359E+01,4.38949584960938E+00
8.77735900878906E+00,2.93005228042603E+00
1.24479379653931E+01,6.26119422912598E+00
9.5725622177124E+00,2.93783640861511E+00
7.47396087646484E+00,2.60523819923401E+00
1.23843705654144E+00,1.79620933532715E+00
1.18167581558228E+01,4.38811445236206E+00
1.01212253570557E+01,4.83843612670898E+00
8.34691715240479E+00,2.58446407318115E+00
6.93464803695679E+00,1.42567193508148E+00
8.07820415496826E+00,5.6260222196579E-01
8.69154167175293E+00,2.28478026390076E+00
7.88220643997192E+00,9.18384253978729E-01
9.17392730712891E+00,1.52320754528046E+00
9.45044040679932E+00,3.73798704147339E+00
1.25271692276001E+01,4.78911352157593E+00
1.10775260925293E+01,5.00410413742065E+00
1.00322732925415E+01,3.14421534538269E+00
9.39902400970459E+00,4.43542003631592E+00
6.11025667190552E+00,2.13011458516121E-01
1.09394569396973E+01,3.58872056007385E+00
1.01924266815186E+01,3.09440183639526E+00
9.75291633605957E+00,3.74759650230408E+00
1.17796478271484E+01,5.22486209869385E+00
8.0666675567627E+00,1.81109535694122E+00
9.34844207763672E+00,4.21243953704834E+00
4.01571083068848E+00,1.21225070953369E+00
8.40190315246582E+00,1.3455376625061E+00
1.03459730148315E+01,4.25130128860474E+00
1.01055879592896E+01,2.03688859939575E+00
7.962965965271E+00,3.19819140434265E+00
7.57614755630493E+00,2.8179190158844E+00
1.12714958190918E+01,2.01633310317993E+00
5.48064661026001E+00,1.09190464019775E+00
1.1157133102417E+01,3.85929870605469E+00
-1.09119868278503E+00,1.68129801750183E+00
1.09737453460693E+01,1.67809951305389E+00
6.42924976348877E+00,9.18351292610168E-01
6.54742288589478E+00,2.00702929496765E+00
9.50045871734619E+00,1.91949689388275E+00
1.08762426376343E+01,1.87297332286835E+00
9.25984382629395E+00,3.52720308303833E+00
1.14712142944336E+01,2.68439197540283E+00
4.02978360652924E-01,1.86235594749451E+00
1.02545728683472E+01,2.33033061027527E+00
9.66837692260742E+00,2.42083382606506E+00
9.58387470245361E+00,3.18205499649048E+00
8.64686298370361E+00,2.4515540599823E+00
5.8214225769043E+00,8.099085688591E-01
9.20796966552734E+00,2.28408932685852E+00
1.09073181152344E+01,2.53967022895813E+00
1.2139856338501E+01,5.68945455551147E+00
1.09927787780762E+01,1.64785206317902E+00
7.73698234558105E+00,1.6325478553772E+00
1.14544534683228E+01,5.39735841751099E+00
1.01355457305908E+01,3.5054714679718E+00
8.5268144607544E+00,1.27454245090485E+00
1.0097659111023E+01,3.28449320793152E+00
1.12552938461304E+01,4.37103414535522E+00
1.08566474914551E+01,5.18142461776733E+00
8.96935081481934E+00,2.77943134307861E+00
1.03177433013916E+01,4.0413646697998E+00
1.16225528717041E+01,4.91306400299072E+00
1.04917507171631E+01,3.7350447177887E+00
8.37544441223145E+00,3.07211899757385E+00
7.54036378860474E+00,1.30224323272705E+00
1.0064302444458E+01,2.81039476394653E+00
1.08374757766724E+01,5.42072629928589E+00
1.19330577850342E+01,4.80652570724487E+00
6.61487483978271E+00,1.15851473808289E+00
-1.68705388903618E-01,3.23012685775757E+00
1.1954119682312E+01,3.89730358123779E+00
7.53081941604614E+00,1.13294661045074E+00
1.15014276504517E+01,4.12196063995361E+00
1.06367530822754E+01,4.22938919067383E+00
7.97472953796387E+00,2.22073149681091E+00
1.0026255607605E+01,1.99977934360504E+00
1.04035491943359E+01,4.87813472747803E+00
1.24505367279053E+01,5.50876235961914E+00
9.22624015808105E+00,1.69573640823364E+00
7.99508571624756E+00,3.74165438115597E-02
1.09819469451904E+01,4.62213087081909E+00
8.61371898651123E+00,1.87228727340698E+00
1.01969156265259E+01,3.35404014587402E+00
-4.70777899026871E-01,4.26113700866699E+00
8.11415576934814E+00,2.48142099380493E+00
8.83213710784912E+00,9.05989170074463E-01
8.5010461807251E+00,3.22309017181396E-01
1.03697032928467E+01,3.00018334388733E+00
1.00753698348999E+01,2.10161328315735E+00
1.12170429229736E+01,4.35755634307861E+00
8.0156364440918E+00,1.33184659481049E+00
9.36168670654297E+00,2.25108742713928E+00
5.40672636032104E+00,1.13562738895416E+00
8.87104511260986E+00,3.94702464342117E-01
6.71246862411499E+00,5.54624915122986E-01
9.55910873413086E+00,1.23269939422607E+00
3.78328013420105E+00,1.53757572174072E+00
9.05396270751953E+00,9.65324938297272E-01
1.24496297836304E+01,6.47490978240967E+00
1.14399375915527E+01,2.24002647399902E+00
9.58779621124268E+00,1.91099941730499E+00
6.98282241821289E+00,-3.11561906710267E-03
1.1470085144043E+01,4.94286489486694E+00
1.22772407531738E+01,6.04128122329712E+00
8.10062599182129E+00,5.88108956813812E-01
8.00948524475098E+00,2.2086296081543E+00
6.0536093711853E+00,1.12618304789066E-01
8.06063556671143E+00,2.11908197402954E+00
1.03315076828003E+01,3.68806862831116E+00
9.63110160827637E+00,3.46903133392334E+00
7.38103675842285E+00,2.30124735832214E+00
8.86403274536133E+00,3.05942559242249E+00
8.03322887420654E+00,5.90594232082367E-01
1.24939661026001E+01,3.49009990692139E+00
6.07330846786499E+00,1.7235392332077E+00
8.45679664611816E+00,1.9347231388092E+00
1.09070234298706E+01,4.25712013244629E+00
2.93302869796753E+00,1.90143406391144E+00
1.1938850402832E+01,4.46986293792725E+00
6.96017599105835E+00,1.03963422775269E+00
7.47686386108398E+00,2.60393738746643E+00
1.19095315933228E+01,4.31253051757813E+00
7.19253444671631E+00,1.47198307514191E+00
8.82695198059082E+00,3.05166864395142E+00
8.18624496459961E+00,1.39145958423615E+00
2.38638758659363E+00,1.56879127025604E+00
7.69340181350708E+00,2.20986413955688E+00
1.2287486076355E+01,5.67713642120361E+00
1.16294441223145E+01,4.31762981414795E+00
7.68284940719604E+00,1.82610893249512E+00
7.14928531646729E+00,2.27701377868652E+00
6.70353984832764E+00,2.30524325370789E+00
9.62690544128418E+00,2.39411401748657E+00
7.1755952835083E+00,7.80536472797394E-01
6.87296104431152E+00,1.19678175449371E+00
1.03665628433228E+01,1.11441993713379E+00
7.20974349975586E+00,8.53017389774323E-01
6.83616399765015E+00,2.65177130699158E+00
1.19629430770874E+01,2.84251523017883E+00
1.16047306060791E+01,3.18457365036011E+00
4.82131242752075E+00,3.69810044765472E-01
1.0978816986084E+01,2.27663159370422E+00
1.29059061408043E-01,3.56618714332581E+00
1.12060022354126E+01,3.54855108261108E+00
6.18437671661377E+00,1.23073792457581E+00
7.82617568969727E+00,2.1582522392273E+00
4.1540265083313E+00,4.00266319513321E-01
3.55889987945557E+00,1.31428182125092E+00
8.28792572021484E+00,1.26159536838531E+00
1.21401472091675E+01,6.01750612258911E+00
1.09676189422607E+01,4.97496318817139E+00
9.35617923736572E+00,2.04901432991028E+00
6.97626304626465E+00,1.38669741153717E+00
9.02337551116943E+00,3.93218588829041E+00
6.42164659500122E+00,1.20568931102753E+00
1.1068431854248E+01,4.56722736358643E+00
1.01912155151367E+01,2.82145142555237E+00
7.5028805732727E+00,1.76003193855286E+00
9.20889949798584E+00,2.14551138877869E+00
9.50173854827881E+00,1.09806597232819E+00
7.72433376312256E+00,2.28178811073303E+00
7.12785148620605E+00,1.21560776233673E+00
7.72094249725342E+00,8.13160538673401E-01
7.09803009033203E+00,7.83859848976135E-01
6.73590040206909E+00,2.07760000228882E+00
7.74971532821655E+00,1.47496557235718E+00
9.4404239654541E+00,1.93669068813324E+00
7.37611675262451E+00,1.83911776542664E+00
9.41268157958984E+00,4.42797088623047E+00
9.64365196228027E+00,8.55303704738617E-01
5.14683151245117E+00,1.08982884883881E+00
1.09210634231567E+01,1.36438739299774E+00
1.07904148101807E+01,2.22338700294495E+00
1.03887100219727E+01,3.23362159729004E+00
1.07136430740356E+01,3.88017225265503E+00
1.00944776535034E+01,2.12704372406006E+00
1.09858417510986E+01,5.42690134048462E+00
6.14475631713867E+00,6.43261969089508E-01
1.09972238540649E+01,5.51334381103516E+00
7.09586811065674E+00,2.5512045621872E-01
1.01805381774902E+01,4.17277956008911E+00
6.58729028701782E+00,1.14568746089935E+00
1.17085313796997E+01,3.43599033355713E+00
8.69456195831299E+00,1.1433013677597E+00
1.23910102844238E+01,3.48317170143127E+00
7.78635025024414E+00,2.99651694297791E+00
6.38122797012329E+00,1.43593144416809E+00
8.22629261016846E+00,2.22169423103333E+00
5.99324417114258E+00,1.39576530456543E+00
7.31513977050781E+00,1.44014668464661E+00
9.74869060516357E+00,1.4226667881012E+00
1.23534803390503E+01,5.11636447906494E+00
1.17791385650635E+01,5.34281015396118E+00
9.60868263244629E+00,3.07760214805603E+00
1.28171710968018E+01,4.71463108062744E+00
9.3260555267334E+00,2.21843528747559E+00
1.09675998687744E+01,4.16577959060669E+00
8.35583686828613E+00,2.34567856788635E+00
7.09964895248413E+00,4.28079098463058E-01
1.14818849563599E+01,5.95696640014648E+00
1.1475338935852E+01,3.956134557724E+00
1.27001123428345E+01,3.86855411529541E+00
1.27225522994995E+01,6.45263242721558E+00
9.99778175354004E+00,3.3014063835144E+00
6.93198490142822E+00,2.5747013092041E+00
-2.50929325819016E-01,2.03173589706421E+00
1.13742456436157E+01,4.13381910324097E+00
9.55044746398926E+00,1.06244790554047E+00
4.90000295639038E+00,-1.80739052593708E-02
7.53441762924194E+00,4.99107867479324E-01
5.76382732391357E+00,-8.43207091093063E-02
8.97066307067871E+00,1.11669683456421E+00
1.06981439590454E+01,3.33913540840149E+00
1.22225122451782E+01,3.97056555747986E+00
1.16122999191284E+01,3.79318833351135E+00
1.05514736175537E+01,4.18569564819336E+00
7.19651174545288E+00,1.36929774284363E+00
1.22327976226807E+01,4.1609468460083E+00
1.17796640396118E+01,5.51651000976563E+00
3.74854421615601E+00,7.15441107749939E-01
1.01924295425415E+01,2.79425406455994E+00
8.6353349685669E+00,1.52666962146759E+00
7.64661264419556E+00,2.26377439498901E+00
1.17619762420654E+01,5.68478727340698E+00
5.45304298400879E+00,9.62747275829315E-01
2.60081022977829E-01,4.68552923202515E+00
1.01323089599609E+01,2.10867881774902E+00
6.948401927948E+00,1.70076417922974E+00
6.99433708190918E+00,5.13202011585236E-01
1.24569835662842E+01,3.53099298477173E+00
8.07702445983887E+00,1.33700823783875E+00
1.00560369491577E+01,2.17503976821899E+00
9.20346140861511E-01,2.22519564628601E+00
8.74868488311768E+00,2.25798416137695E+00
1.05464143753052E+01,3.83513998985291E+00
6.69686698913574E+00,4.24710288643837E-02
9.31164801120758E-01,3.17694902420044E+00
1.07154541015625E+01,2.99810028076172E+00
1.15385637283325E+01,3.54637408256531E+00
1.04970273971558E+01,2.00171256065369E+00
4.12413358688354E-01,1.6057163476944E+00
8.22955894470215E+00,1.66759729385376E+00
8.30108642578125E+00,1.11093032360077E+00
6.28927326202393E+00,-4.79513546451926E-03
5.47836923599243E+00,2.02086782455444E+00
1.23779888153076E+01,5.46941995620728E+00
6.86417961120605E+00,2.72137236595154E+00
1.02495698928833E+01,2.90253257751465E+00
1.20086679458618E+01,3.28231358528137E+00
8.18475723266602E+00,1.59280610084534E+00
9.70593357086182E+00,1.11805129051208E+00
9.99763584136963E+00,2.95214080810547E+00
1.01127309799194E+01,2.11434006690979E+00
1.24790630340576E+01,4.46776533126831E+00
7.40638780593872E+00,3.93327511847019E-02
1.0287522315979E+01,3.32575416564941E+00
6.71728229522705E+00,1.60751330852509E+00
7.5195837020874E+00,2.47676432132721E-01
8.7690019607544E+00,1.43380880355835E+00
9.21953392028809E+00,2.08308935165405E+00
1.23042268753052E+01,5.24937534332275E+00
1.18072052001953E+01,5.3839259147644E+00
1.01693515777588E+01,3.5818977355957E+00
1.0956316947937E+01,2.03963088989258E+00
9.87443256378174E+00,3.58697009086609E+00
6.14546537399292E+00,2.43968033790588E+00
3.42492699623108E-01,3.08255338668823E+00
7.86521434783936E+00,2.63145470619202E+00
1.23928775787354E+01,5.06226062774658E+00
8.76980781555176E+00,1.30165207386017E+00
5.09258413314819E+00,2.40544512867928E-01
1.09048852920532E+01,2.93230819702148E+00
3.80894184112549E+00,1.38233041763306E+00
6.84543323516846E+00,6.94200694561005E-02
8.71313285827637E+00,1.71409261226654E+00
9.37089538574219E+00,4.41946125030518E+00
1.21023874282837E+01,6.44530773162842E+00
7.81670999526978E+00,3.31941294670105E+00
8.50310230255127E+00,1.65244543552399E+00
4.7497124671936E+00,3.57295423746109E-01
1.0796877861023E+01,3.4108395576477E+00
9.51368999481201E+00,1.20319449901581E+00
1.19908514022827E+01,2.66389083862305E+00
9.04714202880859E+00,4.29508119821548E-01
1.1359001159668E+01,3.57017517089844E+00
8.22582340240479E+00,3.2813355922699E+00
9.02823352813721E+00,2.43224549293518E+00
1.14341192245483E+01,4.67412662506104E+00
4.07784080505371E+00,1.67914986610413E+00
9.29810810089111E+00,2.78413558006287E+00
1.02035646438599E+01,3.23826503753662E+00
1.09064960479736E+01,3.95013666152954E+00
1.18571224212646E+01,5.06660032272339E+00
6.32793092727661E+00,9.3293297290802E-01
1.05600805282593E+01,3.84893584251404E+00
1.19537649154663E+01,4.59661245346069E+00
7.69100475311279E+00,5.50727963447571E-01
1.09246015548706E+01,3.26053357124329E+00
6.72421026229858E+00,2.56065654754639E+00
8.04091835021973E+00,1.21229183673859E+00
8.70495414733887E+00,1.27892649173737E+00
9.92240238189697E+00,1.84340918064117E+00
7.5794620513916E+00,1.64047491550446E+00
1.17357263565063E+01,2.93165302276611E+00
1.2810923576355E+01,5.04655170440674E+00
7.86267614364624E+00,1.00627243518829E+00
8.04202079772949E+00,1.31196963787079E+00
1.14993200302124E+01,4.65048599243164E+00
1.16757593154907E+01,3.98872542381287E+00
9.15435791015625E+00,1.62761116027832E+00
6.75234222412109E+00,1.03793358802795E+00
1.19477424621582E+01,4.61428356170654E+00
4.45350122451782E+00,1.25399649143219E+00
7.99942588806152E+00,2.06375050544739E+00
1.09615573883057E+01,4.31656551361084E+00
9.69863653182983E-01,2.18264627456665E+00
